Date,Month,Year,Journal Entry ID,Account,Debit,Credit,Solde,Description,Document Reference,Currency,Supplier/client,Component
2022-11-08,11,2022,,Cost of goods sold,,636362.40,-636362.40,,,,,Component 1
2022-11-08,11,2022,,Cost of goods sold,,790902.64,-790902.64,,,,,Component 2
2022-11-08,11,2022,,Cost of goods sold,,1931439.82,-1931439.82,,,,,Component 3
2022-11-08,11,2022,,Cost of goods sold,,2181323.00,-2181323.00,,,,,Component 4
2022-11-08,11,2022,,Cost of goods sold,,920426.00,-920426.00,,,,,Component 5
2022-11-08,11,2022,,Cost of goods sold,,1835445.00,-1835445.00,,,,,Component 6
2022-11-08,11,2022,,Raw material inventory,,636362.40,-636362.40,,,,Component 1, Supplier A 
2022-11-08,11,2022,,Raw material inventory,,790902.64,-790902.64,,,,Component 2, Supplier A 
2022-11-08,11,2022,,Raw material inventory,,1931439.82,-1931439.82,,,,Component 3, Supplier A 
2022-11-08,11,2022,,Raw material inventory,,2181323.00,-2181323.00,,,,Component 4, Supplier B 
2022-11-08,11,2022,,Raw material inventory,,920426.00,-920426.00,,,,Component 5, Supplier D 
2022-11-08,11,2022,,Raw material inventory,,1835445.00,-1835445.00,,,,Component 6, Supplier D 
2022-11-09,11,2022,,Accounts Receivable,718977.00,,718977.00,,,,Product B,Client 6
2022-11-09,11,2022,,Cost of goods sold,407584.84,,407584.84,,,,,Product B
2022-11-09,11,2022,,Inventory Finished goods Product A,4151178.18,,4151178.18,,,,,
2022-11-09,11,2022,,Inventory Finished goods Product B,1192141.03,,1192141.03,,,,,
2022-11-09,11,2022,,Inventory Finished goods Product B,,407584.84,-407584.84,,,,,Product B
2022-11-09,11,2022,,Inventory Finished goods Product C,3180209.94,,3180209.94,,,,,
2022-11-09,11,2022,,Sales Revenue,,718977.00,-718977.00,,,,Product B,Client 6
2022-11-09,11,2022,,Wages payables,,227630.29,-227630.29,,,,,
2022-11-13,11,2022,,Accounts Payable,720000.00,,720000.00,,,,Component 5, Supplier D 
2022-11-13,11,2022,,Cash and cash equivalents,,720000.00,-720000.00,,,,Component 5, Supplier D 
2022-11-14,11,2022,,Accounts Receivable,415476.00,,415476.00,,,,Product B,Client 8
2022-11-14,11,2022,,Accounts Receivable,1233232.00,,1233232.00,,,,Product A,Client 9
2022-11-14,11,2022,,Cost of goods sold,292233.51,,292233.51,,,,,Product B
2022-11-14,11,2022,,Cost of goods sold,1138150.45,,1138150.45,,,,,Product A
2022-11-14,11,2022,,Inventory Finished goods Product A,,1138150.45,-1138150.45,,,,,Product A
2022-11-14,11,2022,,Inventory Finished goods Product B,,292233.51,-292233.51,,,,,Product B
2022-11-14,11,2022,,Sales Revenue,,415476.00,-415476.00,,,,Product B,Client 8
2022-11-14,11,2022,,Sales Revenue,,1233232.00,-1233232.00,,,,Product A,Client 9
2022-11-15,11,2022,,Accounts Receivable,756560.00,,756560.00,,,,Product A,Client 7
2022-11-15,11,2022,,Cost of goods sold,741423.15,,741423.15,,,,,Product A
2022-11-15,11,2022,,Inventory Finished goods Product A,,741423.15,-741423.15,,,,,Product A
2022-11-15,11,2022,,Sales Revenue,,756560.00,-756560.00,,,,Product A,Client 7
2022-11-16,11,2022,,Accounts Receivable,,2098719.00,-2098719.00,,,,Product C,Client 1
2022-11-16,11,2022,,Cash and cash equivalents,2098719.00,,2098719.00,,,,Product C,Client 1
2022-11-17,11,2022,,Accounts Receivable,1111460.00,,1111460.00,,,,Product A,Client 10
2022-11-17,11,2022,,Cost of goods sold,778330.86,,778330.86,,,,,Product A
2022-11-17,11,2022,,Inventory Finished goods Product A,,778330.86,-778330.86,,,,,Product A
2022-11-17,11,2022,,Sales Revenue,,1111460.00,-1111460.00,,,,Product A,Client 10
2022-11-18,11,2022,,Accounts Receivable,,2665260.00,-2665260.00,,,,Product C,Client 1
2022-11-18,11,2022,,Cash and cash equivalents,2665260.00,,2665260.00,,,,Product C,Client 1
2022-11-18,11,2022,,Cost of goods sold,769844.29,,769844.29,,,,,Product C
2022-11-18,11,2022,,Inventory Finished goods Product C,,769844.29,-769844.29,,,,,Product C
2022-11-18,11,2022,,Sales Revenue,,846141.00,-846141.00,,,,Product C,Client 3
2022-11-19,11,2022,,Accounts Receivable,761550.00,,761550.00,,,,Product A,Client 2
2022-11-19,11,2022,,Cost of goods sold,621150.64,,621150.64,,,,,Product A
2022-11-19,11,2022,,Inventory Finished goods Product A,,621150.64,-621150.64,,,,,Product A
2022-11-19,11,2022,,Sales Revenue,,761550.00,-761550.00,,,,Product A,Client 2
2022-11-21,11,2022,,Accounts Receivable,,682770.00,-682770.00,,,,Product B,Client 6
2022-11-21,11,2022,,Cash and cash equivalents,682770.00,,682770.00,,,,Product B,Client 6
2022-11-25,11,2022,,Accounts Payable,2200000.00,,2200000.00,,,,Component 4, Supplier B 
2022-11-25,11,2022,,Cash and cash equivalents,,2200000.00,-2200000.00,,,,Component 4, Supplier B 
2022-11-26,11,2022,,Accounts Receivable,829568.00,,829568.00,,,,Product B,Client 4
2022-11-26,11,2022,,Cost of goods sold,492322.68,,492322.68,,,,,Product B
2022-11-26,11,2022,,Inventory Finished goods Product B,,492322.68,-492322.68,,,,,Product B
2022-11-26,11,2022,,Sales Revenue,,829568.00,-829568.00,,,,Product B,Client 4
2022-11-27,11,2022,,Accounts Payable,800000.00,,800000.00,,,,Component 5, Supplier D 
2022-11-27,11,2022,,Accounts Receivable,,489124.00,-489124.00,,,,Product A,Client 7
2022-11-27,11,2022,,Accounts Receivable,,1391220.00,-1391220.00,,,,Product B,Client 8
2022-11-27,11,2022,,Cash and cash equivalents,,800000.00,-800000.00,,,,Component 5, Supplier D 
2022-11-27,11,2022,,Cash and cash equivalents,489124.00,,489124.00,,,,Product A,Client 7
2022-11-27,11,2022,,Cash and cash equivalents,1391220.00,,1391220.00,,,,Product B,Client 8
2022-11-28,11,2022,,Accounts Receivable,1112020.00,,1112020.00,,,,Product A,Client 5
2022-11-28,11,2022,,Cost of goods sold,872123.07,,872123.07,,,,,Product A
2022-11-28,11,2022,,Inventory Finished goods Product A,,872123.07,-872123.07,,,,,Product A
2022-11-28,11,2022,,Sales Revenue,,1112020.00,-1112020.00,,,,Product A,Client 5
2022-11-29,11,2022,,Accounts Receivable,3494754.00,,3494754.00,,,,Product C,Client 1
2022-11-29,11,2022,,Cost of goods sold,2410365.65,,2410365.65,,,,,Product C
2022-11-29,11,2022,,Inventory Finished goods Product C,,2410365.65,-2410365.65,,,,,Product C
2022-11-29,11,2022,,Sales Revenue,,3494754.00,-3494754.00,,,,Product C,Client 1
2022-11-30,11,2022,,Administration,793038.00,,793038.00,,,,,
2022-11-30,11,2022,,Cash and cash equivalents,,227630.29,-227630.29,,,,,
2022-11-30,11,2022,,Cash and cash equivalents,,1065789.00,-1065789.00,,,,,
2022-11-30,11,2022,,Cash and cash equivalents,,797691.00,-797691.00,,,,,
2022-11-30,11,2022,,Cash and cash equivalents,,793038.00,-793038.00,,,,,
2022-11-30,11,2022,,Cash and cash equivalents,1225635.00,,1225635.00,,,,,
2022-11-30,11,2022,,Cash and cash equivalents,,1232187.00,-1232187.00,,,,,
2022-11-30,11,2022,,Facility,797691.00,,797691.00,,,,,
2022-11-30,11,2022,,Financial Cost,1232187.00,,1232187.00,,,,,
2022-11-30,11,2022,,Financial income,,1225635.00,-1225635.00,,,,,
2022-11-30,11,2022,,Personnel,1065789.00,,1065789.00,,,,,
2022-11-30,11,2022,,Wages payables,227630.29,,227630.29,,,,,
2022-12-01,12,2022,,Cash and Cash Equivalents,6455000.00,,6455000.00,,,,,
2022-12-01,12,2022,,Intangible Assets,9045000.00,,9045000.00,,,,,
2022-12-01,12,2022,,"Property, Plant, and Equipment (PPE)",45000000.00,,45000000.00,,,,,
2022-12-01,12,2022,,Share Capital,,50000000.00,-50000000.00,,,,,
2022-12-01,12,2022,,Short-term Debt,,10500000.00,-10500000.00,,,,,
2022-12-02,12,2022,,Accounts Receivable,,1398420.00,-1398420.00,,,,Product A,Client 5
2022-12-02,12,2022,,Cash and cash equivalents,1398420.00,,1398420.00,,,,Product A,Client 5
2022-12-04,12,2022,,Accounts Receivable,,1397760.00,-1397760.00,,,,Product A,Client 2
2022-12-04,12,2022,,Cash and cash equivalents,1397760.00,,1397760.00,,,,Product A,Client 2
2022-12-05,12,2022,,Accounts Payable,,720000.00,-720000.00,,,,Component 1, Supplier A 
2022-12-05,12,2022,,Accounts Payable,,990000.00,-990000.00,,,,Component 2, Supplier A 
2022-12-05,12,2022,,Accounts Payable,,1800000.00,-1800000.00,,,,Component 3, Supplier A 
2022-12-05,12,2022,,Accounts Payable,,2310000.00,-2310000.00,,,,Component 4, Supplier B 
2022-12-05,12,2022,,Accounts Payable,,720000.00,-720000.00,,,,Component 5, Supplier D 
2022-12-05,12,2022,,Accounts Payable,,1774885.00,-1774885.00,,,,Component 6, Supplier D 
2022-12-05,12,2022,,Raw material inventory,720000.00,,720000.00,,,,Component 1, Supplier A 
2022-12-05,12,2022,,Raw material inventory,990000.00,,990000.00,,,,Component 2, Supplier A 
2022-12-05,12,2022,,Raw material inventory,1800000.00,,1800000.00,,,,Component 3, Supplier A 
2022-12-05,12,2022,,Raw material inventory,2310000.00,,2310000.00,,,,Component 4, Supplier B 
2022-12-05,12,2022,,Raw material inventory,720000.00,,720000.00,,,,Component 5, Supplier D 
2022-12-05,12,2022,,Raw material inventory,1774885.00,,1774885.00,,,,Component 6, Supplier D 
2022-12-06,12,2022,,Accounts Payable,2310000.00,,2310000.00,,,,Component 4, Supplier B 
2022-12-06,12,2022,,Cash and cash equivalents,,2310000.00,-2310000.00,,,,Component 4, Supplier B 
2022-12-07,12,2022,,Accounts Receivable,,1125402.00,-1125402.00,,,,Product A,Client 9
2022-12-07,12,2022,,Cash and cash equivalents,1125402.00,,1125402.00,,,,Product A,Client 9
2022-12-08,12,2022,,Accounts Payable,2000000.00,,2000000.00,,,,Component 3, Supplier A 
2022-12-08,12,2022,,Cash and cash equivalents,,2000000.00,-2000000.00,,,,Component 3, Supplier A 
2022-12-09,12,2022,,Accounts Receivable,,1355424.00,-1355424.00,,,,Product A,Client 2
2022-12-09,12,2022,,Accounts Receivable,,947030.00,-947030.00,,,,Product B,Client 4
2022-12-09,12,2022,,Cash and cash equivalents,1355424.00,,1355424.00,,,,Product A,Client 2
2022-12-09,12,2022,,Cash and cash equivalents,947030.00,,947030.00,,,,Product B,Client 4
2022-12-11,12,2022,,Accounts Payable,840000.00,,840000.00,,,,Component 1, Supplier A 
2022-12-11,12,2022,,Cash and cash equivalents,,840000.00,-840000.00,,,,Component 1, Supplier A 
2022-12-12,12,2022,,Accounts Payable,720000.00,,720000.00,,,,Component 1, Supplier A 
2022-12-12,12,2022,,Cash and cash equivalents,,720000.00,-720000.00,,,,Component 1, Supplier A 
2022-12-12,12,2022,,Cost of goods sold,918443.20,,918443.20,,,,Supplier A,Component 1
2022-12-12,12,2022,,Cost of goods sold,825855.30,,825855.30,,,,Supplier A,Component 2
2022-12-12,12,2022,,Cost of goods sold,1778721.12,,1778721.12,,,,Supplier A,Component 3
2022-12-12,12,2022,,Cost of goods sold,1666860.00,,1666860.00,,,,Supplier B,Component 4
2022-12-12,12,2022,,Cost of goods sold,735751.40,,735751.40,,,,Supplier D,Component 5
2022-12-12,12,2022,,Cost of goods sold,1617142.00,,1617142.00,,,,Supplier D,Component 6
2022-12-12,12,2022,,Cost of goods sold,,918443.20,-918443.20,,,,,Component 1
2022-12-12,12,2022,,Cost of goods sold,,825855.30,-825855.30,,,,,Component 2
2022-12-12,12,2022,,Cost of goods sold,,1778721.12,-1778721.12,,,,,Component 3
2022-12-12,12,2022,,Cost of goods sold,,1666859.51,-1666859.51,,,,,Component 4
2022-12-12,12,2022,,Cost of goods sold,,735751.40,-735751.40,,,,,Component 5
2022-12-12,12,2022,,Cost of goods sold,,1617142.00,-1617142.00,,,,,Component 6
2022-12-12,12,2022,,Raw material inventory,,918443.20,-918443.20,,,,Component 1, Supplier A 
2022-12-12,12,2022,,Raw material inventory,,825855.30,-825855.30,,,,Component 2, Supplier A 
2022-12-12,12,2022,,Raw material inventory,,1778721.12,-1778721.12,,,,Component 3, Supplier A 
2022-12-12,12,2022,,Raw material inventory,,1666860.00,-1666860.00,,,,Component 4, Supplier B 
2022-12-12,12,2022,,Raw material inventory,,735751.40,-735751.40,,,,Component 5, Supplier D 
2022-12-12,12,2022,,Raw material inventory,,1617142.00,-1617142.00,,,,Component 6, Supplier D 
2022-12-13,12,2022,,Accounts Receivable,,1400236.00,-1400236.00,,,,Product B,Client 4
2022-12-13,12,2022,,Cash and cash equivalents,1400236.00,,1400236.00,,,,Product B,Client 4
2022-12-13,12,2022,,Inventory Finished goods Product A,3880322.53,,3880322.53,,,,,
2022-12-13,12,2022,,Inventory Finished goods Product B,1646968.20,,1646968.20,,,,,
2022-12-13,12,2022,,Inventory Finished goods Product C,2238492.05,,2238492.05,,,,,
2022-12-13,12,2022,,Wages payables,,223010.25,-223010.25,,,,,
2022-12-15,12,2022,,Accounts Receivable,2085210.00,,2085210.00,,,,Product C,Client 1
2022-12-15,12,2022,,Accounts Receivable,677376.00,,677376.00,,,,Product A,Client 5
2022-12-15,12,2022,,Accounts Receivable,1075932.00,,1075932.00,,,,Product B,Client 8
2022-12-15,12,2022,,Cost of goods sold,1990773.16,,1990773.16,,,,,Product C
2022-12-15,12,2022,,Cost of goods sold,447512.69,,447512.69,,,,,Product A
2022-12-15,12,2022,,Cost of goods sold,624073.16,,624073.16,,,,,Product B
2022-12-15,12,2022,,Inventory Finished goods Product A,,447512.69,-447512.69,,,,,Product A
2022-12-15,12,2022,,Inventory Finished goods Product B,,624073.16,-624073.16,,,,,Product B
2022-12-15,12,2022,,Inventory Finished goods Product C,,1990773.16,-1990773.16,,,,,Product C
2022-12-15,12,2022,,Sales Revenue,,2085210.00,-2085210.00,,,,Product C,Client 1
2022-12-15,12,2022,,Sales Revenue,,677376.00,-677376.00,,,,Product A,Client 5
2022-12-15,12,2022,,Sales Revenue,,1075932.00,-1075932.00,,,,Product B,Client 8
2022-12-16,12,2022,,Accounts Payable,880000.00,,880000.00,,,,Component 1, Supplier A 
2022-12-16,12,2022,,Cash and cash equivalents,,880000.00,-880000.00,,,,Component 1, Supplier A 
2022-12-17,12,2022,,Accounts Receivable,1640576.00,,1640576.00,,,,Product A,Client 10
2022-12-17,12,2022,,Cost of goods sold,1120563.84,,1120563.84,,,,,Product A
2022-12-17,12,2022,,Inventory Finished goods Product A,,1120563.84,-1120563.84,,,,,Product A
2022-12-17,12,2022,,Sales Revenue,,1640576.00,-1640576.00,,,,Product A,Client 10
2022-12-18,12,2022,,Accounts Receivable,567736.00,,567736.00,,,,Product B,Client 6
2022-12-18,12,2022,,Accounts Receivable,1199400.00,,1199400.00,,,,Product A,Client 7
2022-12-18,12,2022,,Cost of goods sold,410076.78,,410076.78,,,,,Product B
2022-12-18,12,2022,,Cost of goods sold,896130.98,,896130.98,,,,,Product A
2022-12-18,12,2022,,Inventory Finished goods Product A,,896130.98,-896130.98,,,,,Product A
2022-12-18,12,2022,,Inventory Finished goods Product B,,410076.78,-410076.78,,,,,Product B
2022-12-18,12,2022,,Sales Revenue,,567736.00,-567736.00,,,,Product B,Client 6
2022-12-18,12,2022,,Sales Revenue,,1199400.00,-1199400.00,,,,Product A,Client 7
2022-12-21,12,2022,,Accounts Receivable,976488.00,,976488.00,,,,Product B,Client 4
2022-12-21,12,2022,,Cost of goods sold,612818.26,,612818.26,,,,,Product B
2022-12-21,12,2022,,Inventory Finished goods Product B,,612818.26,-612818.26,,,,,Product B
2022-12-21,12,2022,,Sales Revenue,,976488.00,-976488.00,,,,Product B,Client 4
2022-12-22,12,2022,,Accounts Receivable,,1976853.00,-1976853.00,,,,Product A,Client 5
2022-12-22,12,2022,,Accounts Receivable,,554164.00,-554164.00,,,,Product A,Client 10
2022-12-22,12,2022,,Cash and cash equivalents,1976853.00,,1976853.00,,,,Product A,Client 5
2022-12-22,12,2022,,Cash and cash equivalents,554164.00,,554164.00,,,,Product A,Client 10
2022-12-23,12,2022,,Accounts Payable,1983695.00,,1983695.00,,,,Component 6, Supplier D 
2022-12-23,12,2022,,Cash and cash equivalents,,1983695.00,-1983695.00,,,,Component 6, Supplier D 
2022-12-24,12,2022,,Accounts Payable,800000.00,,800000.00,,,,Component 5, Supplier D 
2022-08-14,8,2022,,Accounts Receivable,444024.00,,444024.00,,,,Product C,Client 3
2022-12-24,12,2022,,Accounts Receivable,,718977.00,-718977.00,,,,Product B,Client 6
2022-12-24,12,2022,,Cash and cash equivalents,,800000.00,-800000.00,,,,Component 5, Supplier D 
2022-12-24,12,2022,,Cash and cash equivalents,718977.00,,718977.00,,,,Product B,Client 6
2022-12-24,12,2022,,Cost of goods sold,247718.89,,247718.89,,,,,Product C
2022-12-24,12,2022,,Inventory Finished goods Product C,,247718.89,-247718.89,,,,,Product C
2022-12-24,12,2022,,Sales Revenue,,369024.00,-369024.00,,,,Product C,Client 3
2022-12-26,12,2022,,Accounts Receivable,,761550.00,-761550.00,,,,Product A,Client 2
2022-12-26,12,2022,,Cash and cash equivalents,761550.00,,761550.00,,,,Product A,Client 2
2022-08-25,8,2022,,Accounts Receivable,,173788.00,-173788.00,,,,Product C,Client 3
2022-12-28,12,2022,,Cash and cash equivalents,846141.00,,846141.00,,,,Product C,Client 3
2022-12-29,12,2022,,Cash and cash equivalents,383184.00,,383184.00,,,,Product C,Client 3
2022-12-30,12,2022,,Accounts Receivable,457200.00,,457200.00,,,,Product A,Client 2
2022-12-30,12,2022,,Accounts Receivable,1748626.00,,1748626.00,,,,Product A,Client 9
2022-12-30,12,2022,,Accounts Receivable,,425961.00,-425961.00,,,,Product A,Client 2
2022-12-30,12,2022,,Cash and cash equivalents,425961.00,,425961.00,,,,Product A,Client 2
2022-12-30,12,2022,,Cost of goods sold,322188.84,,322188.84,,,,,Product A
2022-12-30,12,2022,,Cost of goods sold,1093926.18,,1093926.18,,,,,Product A
2022-12-30,12,2022,,Inventory Finished goods Product A,,322188.84,-322188.84,,,,,Product A
2022-12-30,12,2022,,Inventory Finished goods Product A,,1093926.18,-1093926.18,,,,,Product A
2022-12-30,12,2022,,Sales Revenue,,457200.00,-457200.00,,,,Product A,Client 2
2022-12-30,12,2022,,Sales Revenue,,1748626.00,-1748626.00,,,,Product A,Client 9
2022-12-31,12,2022,,Administration,796575.00,,796575.00,,,,,
2022-12-31,12,2022,Balance sheet cutoff,Balance sheet Cash and Cash Equivalents,,71005000.00,-71005000.00,,,,,
2022-12-31,12,2022,Balance sheet cutoff,Balance sheet Share cap,550000000.00,,550000000.00,,,,,
2022-12-31,12,2022,Balance sheet cutoff,Balance sheetShort-term Debt,115500000.00,,115500000.00,,,,,
2022-12-31,12,2022,,Cash and cash equivalents,,223010.25,-223010.25,,,,,
2022-12-31,12,2022,,Cash and cash equivalents,,1033220.00,-1033220.00,,,,,
2022-12-31,12,2022,,Cash and cash equivalents,,804188.00,-804188.00,,,,,
2022-12-31,12,2022,,Cash and cash equivalents,,796575.00,-796575.00,,,,,
2022-12-31,12,2022,,Cash and cash equivalents,1201981.00,,1201981.00,,,,,
2022-12-31,12,2022,,Cash and cash equivalents,,1204389.00,-1204389.00,,,,,
2022-12-31,12,2022,,Facility,804188.00,,804188.00,,,,,
2022-12-31,12,2022,,Financial Cost,1204389.00,,1204389.00,,,,,
2022-12-31,12,2022,,Financial income,,1201981.00,-1201981.00,,,,,
2022-12-31,12,2022,Balance sheet cutoff,Intangible Balance sheet,,99495000.00,-99495000.00,,,,,
2022-12-31,12,2022,,Personnel,1033220.00,,1033220.00,,,,,
2022-12-31,12,2022,Balance sheet cutoff,PPE Balance sheet,,495000000.00,-495000000.00,,,,,
2022-12-31,12,2022,,Wages payables,223010.25,,223010.25,,,,,
2023-01-01,1,2023,,Accounts Payable,855000.00,,855000.00,,,,Component 2, Supplier A 
2023-01-01,1,2023,,Cash and cash equivalents,,855000.00,-855000.00,,,,Component 2, Supplier A 
2023-01-02,1,2023,,Accounts Receivable,,1452928.00,-1452928.00,,,,Product A,Client 9
2023-01-02,1,2023,,Accounts Receivable,,1149234.00,-1149234.00,,,,Product A,Client 7
2023-01-02,1,2023,,Cash and cash equivalents,1452928.00,,1452928.00,,,,Product A,Client 9
2023-01-02,1,2023,,Cash and cash equivalents,1149234.00,,1149234.00,,,,Product A,Client 7
2023-01-04,1,2023,,Accounts Payable,990000.00,,990000.00,,,,Component 2, Supplier A 
2023-01-04,1,2023,,Cash and cash equivalents,,990000.00,-990000.00,,,,Component 2, Supplier A 
2023-01-09,1,2023,,Accounts Payable,720000.00,,720000.00,,,,Component 5, Supplier D 
2023-01-09,1,2023,,Cash and cash equivalents,,720000.00,-720000.00,,,,Component 5, Supplier D 
2023-01-14,1,2023,,Accounts Receivable,,1051848.00,-1051848.00,,,,Product B,Client 8
2023-01-14,1,2023,,Cash and cash equivalents,1051848.00,,1051848.00,,,,Product B,Client 8
2023-01-15,1,2023,,Accounts Payable,2310000.00,,2310000.00,,,,Component 4, Supplier B 
2023-01-15,1,2023,,Cash and cash equivalents,,2310000.00,-2310000.00,,,,Component 4, Supplier B 
2023-01-20,1,2023,,Accounts Receivable,,415476.00,-415476.00,,,,Product B,Client 8
2023-01-20,1,2023,,Cash and cash equivalents,415476.00,,415476.00,,,,Product B,Client 8
2023-01-21,1,2023,,Accounts Receivable,,1075932.00,-1075932.00,,,,Product B,Client 8
2023-01-21,1,2023,,Cash and cash equivalents,1075932.00,,1075932.00,,,,Product B,Client 8
2023-01-24,1,2023,,Accounts Receivable,,487665.00,-487665.00,,,,Product B,Client 6
2023-01-24,1,2023,,Cash and cash equivalents,487665.00,,487665.00,,,,Product B,Client 6
2023-01-27,1,2023,,Accounts Payable,765000.00,,765000.00,,,,Component 2, Supplier A 
2023-01-27,1,2023,,Accounts Receivable,,976488.00,-976488.00,,,,Product B,Client 4
2023-01-27,1,2023,,Cash and cash equivalents,,765000.00,-765000.00,,,,Component 2, Supplier A 
2023-01-27,1,2023,,Cash and cash equivalents,976488.00,,976488.00,,,,Product B,Client 4
2022-09-18,9,2022,,Accounts Receivable,,1750932.00,-1750932.00,,,,Product C,Client 3
2023-01-28,1,2023,,Accounts Receivable,,1233232.00,-1233232.00,,,,Product A,Client 9
2023-01-28,1,2023,,Cash and cash equivalents,173664.00,,173664.00,,,,Product C,Client 3
2023-01-28,1,2023,,Cash and cash equivalents,1233232.00,,1233232.00,,,,Product A,Client 9
2023-01-30,1,2023,,Accounts Payable,2090000.00,,2090000.00,,,,Component 4, Supplier B 
2023-01-30,1,2023,,Accounts Receivable,,829568.00,-829568.00,,,,Product B,Client 4
2023-01-30,1,2023,,Cash and cash equivalents,,2090000.00,-2090000.00,,,,Component 4, Supplier B 
2023-01-30,1,2023,,Cash and cash equivalents,829568.00,,829568.00,,,,Product B,Client 4
2023-02-02,2,2023,,Accounts Receivable,,567736.00,-567736.00,,,,Product B,Client 6
2023-02-02,2,2023,,Accounts Receivable,,1199400.00,-1199400.00,,,,Product A,Client 7
2023-02-02,2,2023,,Cash and cash equivalents,567736.00,,567736.00,,,,Product B,Client 6
2023-02-02,2,2023,,Cash and cash equivalents,1199400.00,,1199400.00,,,,Product A,Client 7
2023-02-06,2,2023,,Accounts Payable,1800000.00,,1800000.00,,,,Component 3, Supplier A 
2023-02-06,2,2023,,Cash and cash equivalents,,1800000.00,-1800000.00,,,,Component 3, Supplier A 
2023-02-07,2,2023,,Accounts Payable,1774885.00,,1774885.00,,,,Component 6, Supplier D 
2023-02-07,2,2023,,Cash and cash equivalents,,1774885.00,-1774885.00,,,,Component 6, Supplier D 
2023-02-10,2,2023,,Accounts Payable,720000.00,,720000.00,,,,Component 1, Supplier A 
2023-02-10,2,2023,,Cash and cash equivalents,,720000.00,-720000.00,,,,Component 1, Supplier A 
2023-02-11,2,2023,,Accounts Receivable,,1589335.00,-1589335.00,,,,Product A,Client 10
2023-02-11,2,2023,,Cash and cash equivalents,1589335.00,,1589335.00,,,,Product A,Client 10
2023-02-19,2,2023,,Accounts Receivable,,457200.00,-457200.00,,,,Product A,Client 2
2023-02-19,2,2023,,Cash and cash equivalents,457200.00,,457200.00,,,,Product A,Client 2
2023-02-21,2,2023,,Accounts Receivable,,1112020.00,-1112020.00,,,,Product A,Client 5
2023-02-21,2,2023,,Cash and cash equivalents,1112020.00,,1112020.00,,,,Product A,Client 5
2023-02-28,2,2023,,Accounts Receivable,,1111460.00,-1111460.00,,,,Product A,Client 10
2023-02-28,2,2023,,Cash and cash equivalents,1111460.00,,1111460.00,,,,Product A,Client 10
2023-03-01,3,2023,,Accounts Receivable,,756560.00,-756560.00,,,,Product A,Client 7
2023-03-01,3,2023,,Cash and cash equivalents,756560.00,,756560.00,,,,Product A,Client 7
2023-03-05,3,2023,,Accounts Receivable,,3494754.00,-3494754.00,,,,Product C,Client 1
2023-03-05,3,2023,,Accounts Receivable,,677376.00,-677376.00,,,,Product A,Client 5
2023-03-05,3,2023,,Cash and cash equivalents,3494754.00,,3494754.00,,,,Product C,Client 1
2023-03-05,3,2023,,Cash and cash equivalents,677376.00,,677376.00,,,,Product A,Client 5
2023-03-06,3,2023,,Accounts Receivable,,2085210.00,-2085210.00,,,,Product C,Client 1
2023-03-06,3,2023,,Cash and cash equivalents,2085210.00,,2085210.00,,,,Product C,Client 1
2023-03-09,3,2023,,Accounts Payable,1774885.00,,1774885.00,,,,Component 6, Supplier D 
2023-03-09,3,2023,,Cash and cash equivalents,,1774885.00,-1774885.00,,,,Component 6, Supplier D 
2023-03-14,3,2023,,Accounts Receivable,,1640576.00,-1640576.00,,,,Product A,Client 10
2023-03-14,3,2023,,Cash and cash equivalents,1640576.00,,1640576.00,,,,Product A,Client 10
2023-03-15,3,2023,,Accounts Payable,1800000.00,,1800000.00,,,,Component 3, Supplier A 
2023-03-15,3,2023,,Cash and cash equivalents,,1800000.00,-1800000.00,,,,Component 3, Supplier A 
2022-09-23,9,2022,,Accounts Receivable,383184.00,,383184.00,,,,Product C,Client 3
2023-03-26,3,2023,,Cash and cash equivalents,369024.00,,369024.00,,,,Product C,Client 3
2023-04-09,4,2023,,Accounts Receivable,,1748626.00,-1748626.00,,,,Product A,Client 9
2023-04-09,4,2023,,Cash and cash equivalents,1748626.00,,1748626.00,,,,Product A,Client 9
2022-03-01,3,2022,,Balance sheet AccPay,10965000.00,,10965000.00,,,,,Supplier A
2022-03-01,3,2022,,Balance sheet AccPay,6104000.00,,6104000.00,,,,,Supplier B
2022-03-01,3,2022,,Balance sheet AccPay,13663505.00,,13663505.00,,,,,Supplier D
2022-03-01,3,2022,,Accounts Payable,,10965000.00,-10965000.00,,,,,Supplier A
2022-03-01,3,2022,,Accounts Payable,,6104000.00,-6104000.00,,,,,Supplier B
2022-03-01,3,2022,,Accounts Payable,,13663505.00,-13663505.00,,,,,Supplier D
2022-04-01,4,2022,,Balance sheet AccPay,10530000.00, $-   ,10530000.00,,,,,Supplier A
2022-04-01,4,2022,,Balance sheet AccPay,6544000.00, $-   ,6544000.00,,,,,Supplier B
2022-04-01,4,2022,,Balance sheet AccPay,14948505.00, $-   ,14948505.00,,,,,Supplier D
2022-04-01,4,2022,,Accounts Payable, $-   ,10530000.00,-10530000.00,,,,,Supplier A
2022-04-01,4,2022,,Accounts Payable, $-   ,6544000.00,-6544000.00,,,,,Supplier B
2022-04-01,4,2022,,Accounts Payable, $-   ,14948505.00,-14948505.00,,,,,Supplier D
2022-05-01,5,2022,,Balance sheet AccPay,12690000.00, $-   ,12690000.00,,,,,Supplier A
2022-05-01,5,2022,,Balance sheet AccPay,8744000.00, $-   ,8744000.00,,,,,Supplier B
